,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
229,Miranda,InSample,Colombia & GT,Colombia & GT by Symptom,0.6478840522853968,False,32
230,Monagas,OOS,Colombia & GT,Colombia & GT by Symptom,-0.4509679986435702,False,32
231,Monagas,InSample,Colombia & GT,Colombia & GT by Symptom,0.4391034966633565,False,32
232,Nueva Esparta,OOS,Colombia & GT,Colombia & GT by Symptom,-0.15329052989659253,False,32
233,Nueva Esparta,InSample,Colombia & GT,Colombia & GT by Symptom,0.4215984995766745,False,32
234,Portuguesa,OOS,Colombia & GT,Colombia & GT by Symptom,-0.6619090488715678,False,32
235,Portuguesa,InSample,Colombia & GT,Colombia & GT by Symptom,0.3830386467755281,False,32
236,Sucre,OOS,Colombia & GT,Colombia & GT by Symptom,-1.6344247743732607,False,32
237,Sucre,InSample,Colombia & GT,Colombia & GT by Symptom,0.4601504623576317,False,32
238,Tachira,OOS,Colombia & GT,Colombia & GT by Symptom,0.05888769558705975,False,32
239,Tachira,InSample,Colombia & GT,Colombia & GT by Symptom,0.7263203345179768,False,32
240,Total,OOS,Colombia & GT,Colombia & GT by Symptom,0.1003579504647194,False,32
241,Total,InSample,Colombia & GT,Colombia & GT by Symptom,0.669688490709596,False,32
242,Trujillo,OOS,Colombia & GT,Colombia & GT by Symptom,-0.1576517522106129,False,32
243,Trujillo,InSample,Colombia & GT,Colombia & GT by Symptom,0.5001215157972412,False,32
244,Vargas,OOS,Colombia & GT,Colombia & GT by Symptom,-2.529988687340877,False,32
245,Vargas,InSample,Colombia & GT,Colombia & GT by Symptom,0.5386346436834994,False,32
246,Yaracuy,OOS,Colombia & GT,Colombia & GT by Symptom,0.1693160528000046,False,32
247,Yaracuy,InSample,Colombia & GT,Colombia & GT by Symptom,0.6007952136811916,False,32
248,Zulia,OOS,Colombia & GT,Colombia & GT by Symptom,-4.993387750557363,False,32
249,Zulia,InSample,Colombia & GT,Colombia & GT by Symptom,0.29424468334172793,False,32
250,Amazonas,OOS,Colombia & GT,Dengue GT CO,-1.1566739631558969,False,32
251,Amazonas,InSample,Colombia & GT,Dengue GT CO,0.301529086925358,False,32
252,Anzoategui,OOS,Colombia & GT,Dengue GT CO,-0.2496419606216409,False,32
253,Anzoategui,InSample,Colombia & GT,Dengue GT CO,0.3075871797891805,False,32
254,Apure,OOS,Colombia & GT,Dengue GT CO,-3.8616182927970115,False,32
255,Apure,InSample,Colombia & GT,Dengue GT CO,0.2701526597077937,False,32
256,Aragua,OOS,Colombia & GT by State,Dengue GT CO,-5.161806712023839,False,32
257,Aragua,InSample,Colombia & GT by State,Dengue GT CO,0.17137701133776506,False,32
258,Barinas,OOS,Colombia & GT,Dengue GT CO,-0.11449463800246452,False,32
259,Barinas,InSample,Colombia & GT,Dengue GT CO,0.1899697528762947,False,32
260,Bolivar,OOS,Colombia & GT,Dengue GT CO,-0.599371910130508,False,32
261,Bolivar,InSample,Colombia & GT,Dengue GT CO,-1.8063045877482629,False,32
262,Carabobo,OOS,Colombia & GT,Dengue GT CO,-3.250257093311329,False,32
263,Carabobo,InSample,Colombia & GT,Dengue GT CO,0.33608068610543285,False,32
264,Cojedes,OOS,Colombia & GT by State,Dengue GT CO,-2.8449762100952216,False,32
265,Cojedes,InSample,Colombia & GT by State,Dengue GT CO,0.19643968913876475,False,32
266,Delta Amacuro,OOS,Colombia & GT,Dengue GT CO,-0.06682712061364238,False,32
267,Delta Amacuro,InSample,Colombia & GT,Dengue GT CO,0.16204608088658867,False,32
268,Distrito Federal,OOS,Colombia & GT,Dengue GT CO,-0.34467355622029383,False,32
269,Distrito Federal,InSample,Colombia & GT,Dengue GT CO,0.4445907943296781,False,32
270,Falcon,OOS,Colombia & GT,Dengue GT CO,-19.75578186452801,False,32
271,Falcon,InSample,Colombia & GT,Dengue GT CO,-2.7951666740038794,False,32
272,Guarico,OOS,Colombia & GT,Dengue GT CO,-2.8182737903632065,False,32
273,Guarico,InSample,Colombia & GT,Dengue GT CO,0.2945309325436587,False,32
274,Lara,OOS,Colombia & GT,Dengue GT CO,-2.156033673333372,False,32
275,Lara,InSample,Colombia & GT,Dengue GT CO,0.31597232191556524,False,32
276,Merida,OOS,Colombia & GT,Dengue GT CO,-4.844806713452408,False,32
277,Merida,InSample,Colombia & GT,Dengue GT CO,0.4782513057789874,False,32
278,Miranda,OOS,Colombia & GT,Dengue GT CO,-2.4149185567382405,False,32
279,Miranda,InSample,Colombia & GT,Dengue GT CO,0.4423646570190161,False,32
280,Monagas,OOS,Colombia & GT,Dengue GT CO,-0.9185987369127808,False,32
281,Monagas,InSample,Colombia & GT,Dengue GT CO,0.19620218279928925,False,32
282,Nueva Esparta,OOS,Colombia & GT,Dengue GT CO,-12.139713192782926,False,32
283,Nueva Esparta,InSample,Colombia & GT,Dengue GT CO,-0.8748431160206659,False,32
284,Portuguesa,OOS,Colombia & GT,Dengue GT CO,-1.2549798193441766,False,32
285,Portuguesa,InSample,Colombia & GT,Dengue GT CO,-2.147717689786403,False,32
286,Sucre,OOS,Colombia & GT,Dengue GT CO,-1.6679376316957364,False,32
287,Sucre,InSample,Colombia & GT,Dengue GT CO,0.2558401026879075,False,32
288,Tachira,OOS,Colombia & GT,Dengue GT CO,-0.9943181421163294,False,32
289,Tachira,InSample,Colombia & GT,Dengue GT CO,0.4043499555259517,False,32
290,Total,OOS,Colombia & GT,Dengue GT CO,-1.2097470798382748,False,32
291,Total,InSample,Colombia & GT,Dengue GT CO,0.3594387665191577,False,32
292,Trujillo,OOS,Colombia & GT,Dengue GT CO,-0.3046764093315264,False,32
293,Trujillo,InSample,Colombia & GT,Dengue GT CO,0.2816637514804994,False,32
294,Vargas,OOS,Colombia & GT,Dengue GT CO,-1.5132332487508957,False,32
295,Vargas,InSample,Colombia & GT,Dengue GT CO,0.15247785679346934,False,32
296,Yaracuy,OOS,Colombia & GT,Dengue GT CO,-0.4495283503671455,False,32
297,Yaracuy,InSample,Colombia & GT,Dengue GT CO,0.16714404363390478,False,32
298,Zulia,OOS,Colombia & GT,Dengue GT CO,-3.004151298011223,False,32
299,Zulia,InSample,Colombia & GT,Dengue GT CO,0.2581519961566283,False,32
